date,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2018/4/12,0.241667,0.010499999999999999,8.595833,0.048765,35,5.1,0.166667,49,169.5
2018/4/13,0.441667,0.010499999999999999,24.604167,0.025765,35,7,0.325,49,197
2018/4/14,0.570833,0.010499999999999999,24.666667,0.039647,35,11.600000000000001,0.345833,90,222.5
2018/4/15,0.529167,0.010499999999999999,19.008333,0.039941,35,12.9,0.433333,58,194.5
2018/4/16,0.270833,0.010499999999999999,10.1,0.041176,35,7.2,0.195833,42,147
2018/4/17,0.2875,0.010499999999999999,13.170833,0.028824,35,4.1,0.154167,44,161.5
2018/4/18,0.458333,0.004,20.55,0.041529,28,7.5,0.429167,44,169.5
2018/4/19,0.241667,0.004,10.258333,0.029176,28,6.3,0.145833,38,139
2018/4/20,0.304167,0.004,15.583333,0.027059,28,10.649999999999999,0.2,54,177.5
2018/4/21,0.525,0.004,22.104167,0.033,28,15.8,0.354167,63,200
2018/4/22,0.491667,0.004,19.35,0.037294,28,17.4,0.479167,67,200
2018/4/23,0.4,0.004,19.791667,0.031588,28,22.1,0.258333,75,186
2018/4/24,0.4625,0.0055,21.595833,0.034706,33,25.9,0.225,82,164
2018/4/25,0.354167,0.0055,13.841667,0.040235,33,18.6,0.138095,69,169.5
2018/4/26,0.304167,0.0055,12.575,0.037294,33,15.1,0.183333,62,172.5
2018/4/27,0.258333,0.0055,13.016667,0.031412,33,14.3,0.216667,61,169.5
2018/4/28,0.329167,0.0055,13.0375,0.037412,33,12.1,0.270833,57,166.5
2018/4/29,0.233333,0.0055,8.083333,0.040588,33,9.9,0.204167,52,167
2018/4/30,0.2,0.003,9.241667,0.039294,20,9.2,0.154167,51,164
2018/5/1,0.216667,0.003,12.1125,0.037765,20,10,0.091667,53,144.5
2018/5/2,0.241667,0.003,13.216667,0.026588,20,9.600000000000001,0.154167,52,152.5
2018/5/3,0.404167,0.003,19.591667,0.024588,20,10.5,0.35,54,158.5
2018/5/4,0.533333,0.003,25.616667,0.031,20,12.3,0.495,71,227.5
2018/5/5,0.671429,0.003,29.264706,0.0144,20,13.8,0.554167,60,225
2018/5/6,0.408333,0.008,18.7625,0.035882,33,14.1,0.783333,60,213.5
2018/5/7,0.379167,0.008,18.633333,0.033412,33,14.2,0.45,61,186
2018/5/8,0.391667,0.008,19.508333,0.038,33,14.45,0.442857,61,194
2018/5/10,0.325,0.008,14.845833,0.036176,33,14.3,0.341667,61,200
2018/5/11,0.206667,0.008,10.066667,0.03,33,7.9,0.1625,44,169.5
2018/5/12,0.2,0.004,7.566667,0.037882,23,5.8,0.204348,37,164
2018/5/13,0.2,0.004,4.341667,0.033706,23,6,0.141667,42,177.5
2018/5/14,0.3,0.004,11.575,0.030824,23,8.95,0.254167,51,177.5
2018/5/15,0.247059,0.004,14.41,0.0235,23,7,0.375,39,180.5
2018/5/16,0.295833,0.004,14.9375,0.028588,23,6.1,0.5,39,189
2018/5/17,0.254167,0.004,12.004167,0.033706,23,7.3,0.495833,41,186
2018/5/18,0.233333,0.002,10.904762,0.028467,20,9.3,0.422222,51,180.5
2018/5/21,0.241667,0.002,11.795833,0.028471,20,9.2,0.333333,51,175
2018/5/22,0.241667,0.002,11.045833,0.032529,20,7.2,0.321739,40,175
2018/5/23,0.2375,0.002,7.704167,0.034059,20,6.2,0.2375,36,178
2018/5/24,0.254167,0.004,10.391667,0.032588,24,6,0.266667,33,175
2018/5/25,0.233333,0.004,6.770833,0.027471,24,3.1,0.258333,34,172.5
2018/5/26,0.2,0.004,8.775,0.027706,24,5.7,0.433333,37,180.5
2018/5/27,0.241667,0.004,7.433333,0.036706,24,9.8,0.4375,52,188.5
2018/5/28,0.220833,0.004,6.483333,0.035824,24,13.6,0.370833,59,186
2018/5/29,0.279167,0.004,12.066667,0.030471,24,14.1,0.3875,60,191.5
2018/5/30,0.2125,0.005,9.966667,0.026353,29,4,0.375,27,183.5
2018/5/31,0.233333,0.005,11.0375,0.024588,29,6.5,0.483333,36,189
2018/6/1,0.370833,0.005,15.591667,0.027529,29,10.45,0.683333,54,191.5
2018/6/2,0.395833,0.005,15.520833,0.031529,29,11.7,0.883333,56,208.5
2018/6/3,0.3375,0.005,11.770833,0.035824,29,15.7,0.729167,63,208.5
2018/6/4,0.325,0.005,15.279167,0.032353,29,15.9,0.708333,64,203
2018/6/5,0.258333,0.0055,10.766667,0.037824,30,12.1,0.5125,57,197.5
2018/6/7,0.308333,0.0055,16.045833,0.033294,30,11.6,0.608333,56,197
2018/6/8,0.454167,0.0055,23,0.029882,30,13.6,1.025,59,211
2018/6/9,0.3625,0.0055,15.479167,0.035882,30,13.9,0.925,60,222.5
2018/6/10,0.254167,0.0055,11.4125,0.032765,30,13.4,0.7,59,217
2018/6/11,0.395833,0.007,16.179167,0.037941,33,14.4,1,61,222
2018/6/12,0.3875,0.007,17.466667,0.028882,33,16,0.9375,64,230.5
2018/6/13,0.391667,0.007,18.525,0.033941,33,13.85,0.933333,60,214
2018/6/14,0.366667,0.007,16.979167,0.035412,33,15.9,0.904167,64,236
2018/6/15,0.291667,0.007,14.945833,0.036118,33,15.4,0.904167,63,225
2018/6/16,0.170833,0.007,5.079167,0.033941,33,8.3,0.6,46,208.5
2018/6/17,0.15,0.007,4.0875,0.031529,28,5.8,0.6375,32,186
2018/6/18,0.2,0.007,6.091667,0.030353,28,8.1,0.583333,45,189
2018/6/19,0.225,0.007,9.845833,0.029176,28,12.3,0.6375,57,200
2018/6/20,0.391667,0.007,16.245833,0.041235,28,17.7,0.816667,67,211.5
2018/6/21,0.3,0.007,13.4125,0.041294,28,17.3,0.754167,66,219.5
2018/6/22,0.3125,0.007,13.416667,0.039412,28,17.3,0.62,66,214
2018/6/23,0.225,0.005,7.2625,0.034176,25,10.5,0.75,54,205.5
2018/6/24,0.2,0.005,5.429167,0.030882,25,9.3,0.829167,51,211
2018/6/25,0.233333,0.005,9.495833,0.033059,25,11.6,0.775,57,219.5
2018/6/26,0.2375,0.005,10.366667,0.034353,25,9.3,0.795833,51,217
2018/6/27,0.266667,0.005,12.070833,0.033235,25,11.1,0.8875,55,219.5
2018/6/28,0.245833,0.005,13.783333,0.033176,25,12.4,0.945833,57,216.5
2018/6/29,0.2,0.003,9.429167,0.032176,15,11.2,0.695652,55,225
2018/6/30,0.2,0.003,7.054167,0.029706,15,9.1,0.275,51,228
2018/7/1,0.2,0.003,6.2,0.034412,15,7.25,0.229167,42,219.5
2018/7/2,0.183333,0.003,6.129167,0.03,15,6,0.1625,34,217
2018/7/3,0.183333,0.003,8.0875,0.030706,15,7.3,0.216667,41,222.5
2018/7/4,0.2,0.003,5.404167,0.031471,15,16.3,0.279167,64,230.5
2018/7/5,0.3125,0.010499999999999999,16.220833,0.026588,48,15,0.420833,62,241.5
2018/7/6,0.583333,0.010499999999999999,26.983333,0.041765,48,15.6,0.6875,101,314
2018/7/7,0.375,0.010499999999999999,18.170833,0.052882,48,16.15,1.029167,101,330.5
2018/7/8,0.308333,0.010499999999999999,14.583333,0.031706,48,14.9,0.9875,67,303
2018/7/9,0.354167,0.010499999999999999,21.3,0.023647,48,17.5,0.841667,67,294.5
2018/7/10,0.266667,0.010499999999999999,13.366667,0.022941,48,15.3,0.541667,63,278
2018/7/11,0.3,0.005,14.341667,0.027176,23,12.4,0.5,57,272
2018/7/12,0.2375,0.005,9.06087,0.027235,23,10.1,0.341667,53,261
2018/7/13,0.2375,0.005,7.3875,0.027353,23,8.149999999999999,0.2375,46,244.5
2018/7/18,0.25,0.007,12.125,0.025353,25,11.8,0.2625,56,244.5
2018/7/19,0.279167,0.007,13.279167,0.026176,25,10.100000000000001,0.379167,53,255.5
2018/7/20,0.233333,0.007,7.1375,0.025765,25,5.1,0.175,32,242
2018/7/21,0.166667,0.007,4.925,0.021294,25,4.3,0.154167,33,242
2018/7/22,0.233333,0.007,10.120833,0.020647,25,6.8,0.354167,38,255.5
2018/7/23,0.3625,0.007,19.379167,0.027941,41,12.4,0.620833,57,275
2018/7/24,0.379167,0.007,20.6,0.033471,41,16.4,0.7625,65,283
2018/7/25,0.333333,0.007,14.716667,0.035647,41,18.5,0.445833,69,272
2018/7/26,0.354167,0.007,14.554167,0.033,41,18,0.2625,68,264
2018/7/27,0.366667,0.007,15.591667,0.036706,41,16.8,0.2875,65,250
2018/7/28,0.275,0.007,10.445833,0.031176,41,12.7,0.254167,58,255.5
2018/7/29,0.3,0.006,10.270833,0.039059,41,11.8,0.308333,67,283.5
2018/7/30,0.320833,0.006,12.566667,0.026412,41,8.1,0.258333,45,258.5
2018/7/31,0.3,0.006,12.554167,0.026765,41,8.75,0.341667,49,261
2018/8/1,0.283333,0.006,10.491667,0.025353,41,8.2,0.295833,46,269.5
2018/8/2,0.3,0.006,12.629167,0.019471,41,11.2,0.483333,55,269.5
2018/8/3,0.358333,0.006,18.75,0.021471,41,14.9,0.6,62,272
2018/8/4,0.345833,0.0085,14.358333,0.025824,41,14.8,0.454167,62,261
2018/8/5,0.333333,0.0085,14.004167,0.030824,41,14.7,0.3875,61,258.5
2018/8/6,0.425,0.0085,21.641667,0.033235,41,15.95,0.566667,93,272.5
2018/8/7,0.479167,0.0085,22.170833,0.041824,41,16.1,0.6125,101,286.5
2018/8/8,0.291667,0.0085,14.579167,0.027647,41,11.2,0.383333,55,294.5
2018/8/9,0.3875,0.0085,17.7375,0.024941,41,12.2,0.445833,57,289
2018/8/10,0.404167,0.004,19.191667,0.029294,45,10.1,0.529167,53,283.5
2018/8/11,0.295833,0.004,12.125,0.021647,45,9.6,0.4,52,275
2018/8/12,0.2,0.004,6.416667,0.021176,45,8.899999999999999,0.391667,51,258.5
2018/8/13,0.325,0.004,11.529167,0.021647,45,10.6,0.420833,54,250
2018/8/15,0.275,0.004,10.945833,0.021059,45,9.7,0.308333,52,253
2018/8/16,0.258333,0.006,11.6,0.029706,45,13.7,0.283333,60,261
2018/8/17,0.266667,0.006,11,0.031647,45,15.7,0.204167,63,264
2018/8/18,0.325,0.006,8.804167,0.036176,45,17.1,0.216667,66,255.5
2018/8/19,0.3,0.006,7.804167,0.038529,45,19,0.270833,69,253
2018/8/20,0.279167,0.006,10.616667,0.031882,45,18.2,0.216667,68,255.5
2018/8/21,0.291667,0.006,8.9375,0.036588,45,18.6,0.1875,69,255.5
2018/8/22,0.279167,0.0055,9.454167,0.039765,45,16.2,0.191667,64,250
2018/8/23,0.391667,0.0055,11.4375,0.037706,45,19.7,0.233333,71,244.5
2018/8/24,0.470833,0.0055,11.65,0.040294,45,28.3,0.229167,87,241.5
2018/8/25,0.545833,0.0055,10.916667,0.045529,45,30,0.195833,90,233
2018/8/26,0.375,0.0055,5.875,0.041471,45,21.9,0.133333,75,233.5
2018/8/27,0.320833,0.0055,9.329167,0.036588,45,20.8,0.191667,73,233
2018/8/29,0.308333,0.007,16.195833,0.025529,35,10.7,0.454167,54,244
2018/8/30,0.4125,0.007,18,0.029059,35,12.95,0.5375,58,244.5
2018/8/31,0.4125,0.007,17.5375,0.035235,35,16.5,0.529167,65,238.5
2018/9/1,0.3,0.007,10.6375,0.037588,35,16.1,0.2,64,236
2018/9/2,0.2,0.007,5.316667,0.035941,35,13.5,0.1,59,233.5
2018/9/3,0.2,0.0045,4.783333,0.039647,21,11.5,0.054167,55,233.5
2018/9/4,0.245833,0.0045,7.5875,0.034529,21,9.9,0.045833,52,222
2018/9/5,0.2375,0.0045,7.5625,0.033941,21,7.9,0.0375,44,222
2018/9/6,0.245833,0.0045,7.608333,0.032824,21,8,0.045833,44,216.5
2018/9/7,0.345833,0.0045,13.820833,0.031412,21,13.6,0.1,59,230.5
2018/9/8,0.5125,0.0045,16.279167,0.038294,21,18.3,0.158333,108,236
2018/9/9,0.6,0.008,20.3125,0.0278,36,19.6,0.275,71,247.5
2018/9/10,0.3375,0.008,12.879167,0.035647,36,15,0.21,62,241.5
2018/9/11,0.308333,0.008,13.691667,0.036765,36,14.1,0.25,60,239
2018/9/12,0.295833,0.008,12.358333,0.033706,36,12.3,0.168182,57,230.5
2018/9/13,0.525,0.008,23.1125,0.028118,36,13.4,0.358333,59,236
2018/9/14,0.591667,0.008,28.2375,0.027882,36,11.5,0.53913,55,258
2018/9/15,0.466667,0.008,20.425,0.023824,36,14.1,0.458333,60,241.5
2018/9/16,0.508333,0.008,17.154167,0.030588,36,11.2,0.4625,55,242
2018/9/17,0.529167,0.008,23.4375,0.024235,36,10.4,0.470833,53,236.5
2018/9/18,0.491667,0.008,22.845833,0.028765,36,12.4,0.558333,57,227.5
2018/9/19,0.525,0.008,22.291667,0.028765,36,14.8,0.479167,62,216.5
2018/9/20,0.488889,0.008,21.257143,0.0282,36,17.1,0.319048,66,225
2018/9/21,0.408333,0.005,15.354167,0.033588,28,16.5,0.241667,65,225
2018/9/22,0.3875,0.005,11.720833,0.034,28,11.9,0.216667,56,225
2018/9/23,0.35,0.005,10.504167,0.035588,28,11,0.279167,55,225
2018/9/24,0.316667,0.005,13.704167,0.027294,28,13.1,0.166667,58,219.5
2018/9/25,0.316667,0.005,10.758333,0.030235,28,15.7,0.066667,63,200
2018/9/26,0.379167,0.005,15.891667,0.025412,28,15.4,0.145833,63,219.5
2018/9/27,0.545833,0.005,21.229167,0.032412,25,19,0.245833,69,222.5
2018/9/28,0.4125,0.005,19.075,0.034647,25,23.1,1.266667,77,228
2018/9/29,0.241667,0.005,8.3375,0.032118,25,10.15,0.108333,53,227.5
2018/9/30,0.4125,0.005,13.881818,0.028,25,10.5,0.258333,54,227.5
2018/10/1,0.425,0.005,19.008333,0.017,25,8.7,0.325,48,255.5
2018/10/2,0.329167,0.005,18.416667,0.017941,25,8.3,0.616667,46,236
2018/10/3,0.2,0.0055,10.045833,0.015235,21,6.8,0.1375,38,233.5
2018/10/4,0.2875,0.0055,8.520833,0.015176,21,5.2,0.141667,29,222
2018/10/5,0.2875,0.0055,15.304167,0.018118,21,6.4,0.217391,36,216.5
2018/10/6,0.35,0.0055,12.729167,0.028,21,10.6,0.204167,54,214
2018/10/7,0.270833,0.0055,9.8875,0.025353,21,10.7,0.2,54,214
2018/10/8,0.370833,0.0055,14.883333,0.031059,21,11.6,0.145833,56,211
2018/10/9,0.2,0.004,9.2125,0.028882,20,9.9,0.091667,52,211
2018/10/10,0.266667,0.004,10.8375,0.027529,20,9,0.079167,50,200
2018/10/11,0.320833,0.004,13.35,0.025059,20,7.1,0.070833,41,197.5
2018/10/12,0.358333,0.004,16.683333,0.029176,20,7.4,0.145833,41,214
2018/10/13,0.2,0.004,6.275,0.028588,20,5.5,0.033333,31,192
2018/10/14,0.270833,0.004,10.345833,0.019647,20,9.100000000000001,0.041667,51,197.5
2018/10/15,0.470833,0.01,18.55,0.024,33,7.7,0.179167,43,214
2018/10/16,0.616667,0.01,30.954167,0.015941,33,8.5,0.520833,47,202.5
2018/10/17,0.595833,0.01,29.725,0.019412,33,8.4,0.45,47,211
2018/10/20,0.604167,0.01,23.904167,0.028824,33,7.3,0.3625,45,241.5
2018/10/21,0.566667,0.0075,19.783333,0.030588,52,13.5,0.416667,59,219.5
2018/10/22,0.391667,0.0075,15.641667,0.029529,52,21.5,0.170833,74,208
2018/10/23,0.5,0.0075,19.694444,0.010909,52,23.4,0.15,78,197.5
2018/10/25,0.570833,0.0075,24.045833,0.022706,52,27.9,0.125,86,216.5
2018/10/26,0.808333,0.0075,32.1875,0.026412,52,18.7,0.247368,69,225
2018/10/27,0.920833,0.011,28.545833,0.031471,68,25.9,0.425,82,219.5
2018/10/28,0.829167,0.011,24.475,0.026824,68,30.5,0.3,91,208
2018/10/29,0.904167,0.011,29.704167,0.030588,68,42.85,0.404167,119,188.5
2018/10/30,0.408333,0.011,17.658333,0.024235,68,20.5,0.114286,72,197
2018/10/31,0.741667,0.009,27.625,0.017941,68,13.6,0.321053,59,197.5
2018/11/1,1.006667,0.009,40.911111,0.0054,68,11,0.579167,55,205.5
2018/11/2,0.858333,0.009,33.5625,0.020059,46,10.5,0.545833,54,227.5
2018/11/3,0.879167,0.0085,34.008333,0.021706,46,13.9,0.75,60,222
2018/11/4,0.925,0.0085,30.104167,0.033647,46,23.15,0.6,77,214
2018/11/5,0.508333,0.0085,18.329167,0.029471,46,21.7,0.2125,74,205.5
2018/11/6,0.304167,0.0085,13.7875,0.024941,46,11.1,0.108333,55,203
2018/11/7,0.441667,0.0085,15.675,0.029412,46,14.6,0.075,61,186.5
2018/11/8,0.6125,0.024,28.5375,0.019647,56,18.4,0.179167,68,191.5
2018/11/9,0.9,0.024,34.995833,0.014118,56,10.8,0.5125,54,189
2018/11/10,0.804167,0.024,30.470833,0.019118,56,27.5,0.704167,85,186.5
2018/11/11,1.1375,0.024,32.575,0.021,56,39.6,0.766667,111,178
2018/11/12,0.841667,0.024,32.770833,0.013588,56,11.3,0.579167,55,172.5
2018/11/13,0.908333,0.024,34.741667,0.011294,56,10,0.7,53,163.5
2018/11/14,0.916667,0.014499999999999999,35.016667,0.010471,56,10.5,0.75,54,191.5
2018/11/15,0.854167,0.014499999999999999,32.433333,0.011176,56,9.5,0.575,52,186.5
2018/11/16,0.954167,0.014499999999999999,34.845833,0.009,56,15.6,0.7,63,177.5
2018/11/17,0.729167,0.014499999999999999,24.758333,0.019765,14,24.8,0.3625,80,183
2018/11/18,0.85,0.014499999999999999,27.475,0.021353,14,33.2,0.370833,96,180.5
2018/11/19,1.079167,0.014499999999999999,42.545833,0.004765,14,24.1,0.5125,79,169.5
2018/11/20,1.0625,0.0025,34.491667,0.016588,14,22.8,0.541667,77,166.5
2018/11/21,0.7,0.0025,25.404167,0.022882,14,24.2,0.295833,79,167
2018/11/22,0.3125,0.0025,9.941667,0.015647,14,7,0.045833,39,166.5
2018/11/23,0.529167,0.0025,17.9875,0.013471,14,11.6,0.145833,56,164
2018/11/24,0.625,0.0025,20.008333,0.013176,14,16,0.225,64,172.5
2018/11/25,0.6375,0.0025,16.991667,0.018824,14,11.9,0.166667,56,188.5
2018/11/26,0.583333,0.006,27.654167,0.013,27,5.8,0.254167,42,189
2018/11/27,0.6,0.006,29.3875,0.012176,27,6.8,0.379167,38,188.5
2018/11/28,0.641667,0.006,21.454167,0.022235,27,9,0.3,51,167
2018/11/29,0.291667,0.006,15.166667,0.019176,27,4.8,0.004167,30,152.5
2018/11/30,0.345833,0.006,14.745833,0.018588,27,5.5,0.091667,31,155.5
2018/12/1,0.470833,0.006,15.345833,0.027294,27,5.9,0.133333,33,139
2018/12/2,0.2625,0.0075,8.595833,0.019588,27,3.3,0.05,34,147
2018/12/7,0.495833,0.0075,21.9,0.009588,27,5.1,0.169565,30,152.5
2018/12/8,0.55,0.0125,21.329167,0.013,27,7.5,0.166667,42,166.5
2018/12/9,0.558333,0.0125,20.35,0.010765,27,7.9,0.120833,44,169.5
2018/12/10,0.645833,0.0125,28.220833,0.003588,27,10.3,0.3,53,166.5
2018/12/11,0.933333,0.0125,29.55,0.006647,27,17.6,0.441667,67,155.5
2018/12/12,0.804167,0.0125,25.433333,0.010882,27,21.6,0.354167,74,150
2018/12/13,0.95,0.0125,29.570833,0.008529,27,10.8,0.3375,54,169.5
2018/12/14,0.95,0.0075,36.883333,0.002118,33,10,0.53,53,169.5
2018/12/15,0.841667,0.0075,28.9375,0.008824,33,11.9,0.408333,56,152.5
2018/12/16,0.9375,0.0075,23.670833,0.012,33,16.7,0.454167,65,147.5
2018/12/17,0.529167,0.0075,15.116667,0.018235,33,10.2,0.154167,53,164
2018/12/18,0.458333,0.0075,18.975,0.009941,33,13.4,0.152941,59,158.5
2018/12/19,0.854167,0.0075,28.966667,0.007059,33,16.2,0.452941,64,166.5
2018/12/20,1.008333,0.0085,31.783333,0.007882,51,13.8,0.466667,60,169
2018/12/21,1.1125,0.0085,36.454167,0.004,51,22,0.580952,75,172.5
2018/12/22,1.025,0.0085,30.820833,0.006941,51,31.5,0.454167,94,152.5
2018/12/23,1.070833,0.0085,26.825,0.012588,51,43.8,0.441667,121,138.5
2018/12/24,0.7875,0.0085,22.333333,0.021647,51,43.2,0.270833,120,155.5
2018/12/25,0.225,0.0085,3.595833,0.030588,51,4.5,0.0875,33,152.5
2018/12/26,0.4375,0.005,20.766667,0.012,18,8.5,0.295833,47,136
2018/12/27,0.541667,0.005,17.708333,0.026294,18,6.6,0.165,37,144
2018/12/28,0.279167,0.005,16.666667,0.016824,18,3.55,0.170833,35,119.5
2018/12/29,0.666667,0.005,27.4875,0.010706,18,9.3,0.4375,51,103
2018/12/30,0.754167,0.005,25.954167,0.011529,18,13.8,0.483333,60,119.5
2019/1/1,0.531579,0.0085,22.766667,0.013176,29,17.1,0.454167,66,100
2019/1/3,0.691667,0.0085,30.7,0.009529,29,9.3,0.4375,52,127.5
2019/1/4,0.925,0.0085,35.6125,0.005176,29,17,0.6125,66,130.5
2019/1/5,1.016667,0.0085,26.2125,0.018412,29,20.9,0.429167,73,116.5
2019/1/6,0.2875,0.0085,10.8875,0.024882,29,7.2,0.054167,40,119.5
2019/1/7,0.354167,0.007,16.554167,0.008824,29,7.8,0.116667,43,133.5
2019/1/8,0.620833,0.007,24.341667,0.007765,29,8,0.2625,44,161
2019/1/9,0.783333,0.007,26.425,0.010882,29,14.05,0.391667,61,138.5
2019/1/10,0.6875,0.007,21.691667,0.010882,8,14.2,0.266667,61,138.5
2019/1/11,0.672222,0.007,24.442857,0.010364,8,26.5,0.245833,83,144.5
2019/1/12,0.375,0.007,15.616667,0.012529,8,7.8,0.116667,43,133.5
2019/1/13,0.566667,0.001,18.416667,0.018118,8,8.4,0.133333,47,127.5
2019/1/14,0.333333,0.001,14.133333,0.017,8,4.7,0.083333,26,125
2019/1/15,0.316667,0.001,15.3625,0.025765,8,4.4,0.033333,28,125
2019/1/16,0.270833,0.001,15.220833,0.014824,8,3.2,0.041667,25,136.5
2019/1/17,0.291667,0.001,13.375,0.013529,8,5.1,0.016667,28,150
2019/1/18,0.517647,0.001,18.995,0.0033,8,14,0.095833,60,158
2019/1/19,0.604167,0.002,18.645833,0.013706,11,8.1,0.1375,45,181
2019/1/20,0.470833,0.002,15.745833,0.015059,11,6.7,0.1125,37,177.5
2019/1/21,0.208333,0.002,4.779167,0.034235,11,1.95,0.004167,36,144.5
2019/1/22,0.454167,0.002,23.275,0.010176,11,6.2,0.366667,39,138.5
2019/1/23,0.7125,0.002,28.540909,0.010353,11,7.4,0.366667,41,133
2019/1/24,0.795833,0.002,31.425,0.009,11,8.4,0.420833,47,164
2019/1/25,0.9,0.013999999999999999,33.831579,0.0027,23,7.4,0.383333,41,169.5
2019/1/26,0.6875,0.013999999999999999,30.7125,0.012059,23,7.7,1.379167,43,175
2019/1/27,0.629167,0.013999999999999999,25.345833,0.016471,23,8.45,0.675,49,178
2019/1/28,0.9375,0.013999999999999999,41.483333,0.006529,23,24.7,1.05,80,169.5
2019/1/29,1.1125,0.013999999999999999,36.417391,0.012294,23,32.9,0.970833,95,172.5
2019/1/30,0.591667,0.013999999999999999,24.179167,0.014294,23,22.1,0.291667,75,161
2019/1/31,0.4875,0.001,21.325,0.009412,6,16.3,0.147619,64,133.5
2019/2/1,0.504167,0.001,19.416667,0.019765,6,6.9,0.179167,38,133.5
2019/2/2,0.245833,0.001,10.229167,0.024118,6,4.800000000000001,0.025,28,133.5
2019/2/3,0.2375,0.001,10.275,0.023647,6,5.3,0.0375,29,133.5
2019/2/4,0.266667,0.001,15.025,0.026118,6,4.7,0.054167,29,131
2019/2/5,0.25,0.001,11.358333,0.030353,6,3.1,0.008333,32,105.5
2019/2/6,0.245833,0.0065,8.545833,0.025059,24,2.1,0.045833,32,100
2019/2/7,0.429167,0.0065,25.141667,0.014412,24,7.5,0.204167,42,114
2019/2/8,0.529167,0.0065,25.554167,0.018412,24,10.15,0.3,54,119.5
2019/2/9,0.4,0.0065,14.779167,0.022471,24,7.7,0.125,43,119.5
2019/2/10,0.316667,0.0065,8.2625,0.034176,24,3.4,0.091667,34,113.5
2019/2/11,0.358333,0.0065,21.070833,0.015588,24,6.8,0.1875,38,102.5
2019/2/12,0.558333,0.001,30.066667,0.011471,11,8,0.25,45,131
2019/2/13,0.591667,0.001,23.725,0.024294,11,7.3,0.158333,41,136
2019/2/14,0.275,0.001,13.031818,0.017471,11,4.4,0,28,144.5
2019/2/15,0.454167,0.001,14.729167,0.026941,11,6.4,0.070833,36,127.5
2019/2/16,0.254167,0.001,5.95,0.031294,11,3.4,0,34,114
2019/2/17,0.266667,0.001,5.954167,0.033882,11,3,0.004167,34,105.5
2019/2/18,0.291667,0.0035,10,0.028412,19,2.5,0.05,31,105.5
2019/2/19,0.452941,0.0035,19.82,0.011,19,4.2,0.154167,34,103
2019/2/20,0.454167,0.0035,20.666667,0.020294,19,7.4,0.090909,42,100
2019/2/21,0.370833,0.0035,17.8125,0.018235,19,5.2,-0.004545,33,100
2019/2/22,0.5125,0.0035,26.352632,0.011273,19,5.5,0.0375,35,105.5
2019/2/23,0.433333,0.0035,19.458333,0.024353,19,7.3,0.075,41,122.5
2019/2/24,0.470833,0.009,20.183333,0.023,40,8.7,0,48,133.5
2019/2/25,0.604167,0.009,27.345833,0.017412,40,12.9,0.104167,58,144.5
2019/2/26,0.7,0.009,26.9,0.021882,40,19.1,0.3,70,136
2019/3/2,0.275,0.003,11.283333,0.023059,11,5,0.0125,28,147.5
2019/3/3,0.2,0.003,5.741667,0.024118,11,3,0.004167,29,147
2019/3/4,0.329167,0.003,12.629167,0.018,11,3.7,0.05,27,147
2019/3/5,0.4875,0.003,24.316667,0.017176,11,11.1,0.072727,55,144
2019/3/6,0.3,0.003,16.395833,0.020353,11,6,0.009091,33,141.5
2019/3/7,0.291667,0.003,11.079167,0.029706,11,4,0.066667,32,136.5
2019/3/8,0.2625,0.003,10.208333,0.025412,12,3.7,0,36,125
2019/3/9,0.295833,0.003,12.229167,0.022588,12,6,0.041667,34,133.5
2019/3/10,0.375,0.003,12.441667,0.026,12,5.1,0.070833,35,130.5
2019/3/11,0.408333,0.003,18.625,0.025471,12,5,0.079167,31,147
2019/3/12,0.3,0.003,16.916667,0.027294,12,8,0.1125,44,172.5
2019/3/13,0.320833,0.003,18.245833,0.020882,12,8.6,0.091667,48,156
2019/3/14,0.533333,0.0055,24.983333,0.025118,24,6.5,0.19,43,153
2019/3/15,0.533333,0.0055,28.483333,0.020882,24,5.3,0.208333,41,166.5
2019/3/16,0.570833,0.0055,27.675,0.023824,24,6.85,0.279167,45,186
2019/3/17,0.470833,0.0055,17.3125,0.034353,24,7.4,0.154167,46,216.5
2019/3/18,0.466667,0.0055,25.25,0.029294,24,12.5,0.333333,57,200
2019/3/19,0.491667,0.0055,19.725,0.035059,24,16.4,0.16,65,167
2019/3/20,0.2625,0.004,12.475,0.024882,19,6,0.013636,34,158
2019/3/21,0.408333,0.004,18.370833,0.023059,19,6.2,0.0625,34,141.5
2019/3/22,0.416667,0.004,15.333333,0.025706,19,5.9,0.0875,38,141.5
2019/3/23,0.345833,0.004,12.220833,0.023176,19,8.1,0.0625,45,158.5
2019/3/24,0.3625,0.004,11.033333,0.031588,19,8.8,0.095833,49,164
2019/3/25,0.466667,0.004,21.025,0.025294,19,11,0.129167,55,178
2019/3/26,0.545833,0.0045,21.754167,0.027647,17,10.6,0.2125,54,169.5
2019/3/27,0.291667,0.0045,11.870833,0.018588,17,7.4,0.078261,41,172
2019/3/28,0.341667,0.0045,13.417391,0.021882,17,5.2,0.045833,35,158
2019/3/29,0.4625,0.0045,20.066667,0.022059,17,8.2,0.179167,46,167
2019/3/30,0.475,0.0045,19.420833,0.034412,17,8.4,0.154167,50,194.5
